Price,Condo,Size,Rooms,Toilets,Suites,Parking,Elevator,Furnished,Swimming Pool,New,District,Negotiation Type,Property Type,Latitude,Longitude
585000,600,62,2,2,1,1,1,1,1,0,Cursino/São Paulo,sale,apartment,-23.620624,-46.616264
585000,790,100,3,4,1,2,1,0,1,0,Ipiranga/São Paulo,sale,apartment,-23.582751,-46.605847
585000,600,70,2,2,1,1,0,0,0,0,Ipiranga/São Paulo,sale,apartment,-23.577951,-46.60611
585000,813,45,1,2,1,1,1,0,1,0,Itaim Bibi/São Paulo,sale,apartment,-23.588294,-46.680764
585000,923,100,3,3,1,1,1,0,1,0,Sacomã/São Paulo,sale,apartment,-23.613499,-46.602964
585000,500,49,1,1,0,1,0,0,1,0,Consolação/São Paulo,sale,apartment,0,0
585000,900,55,2,2,1,1,0,0,1,0,Santa Cecília/São Paulo,sale,apartment,-23.5350634,-46.6552164
585000,0,74,2,2,1,1,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.514394,-46.6570884
585000,558,69,2,1,0,1,0,0,0,0,Perdizes/São Paulo,sale,apartment,-23.5419578,-46.6749786
585000,1000,94,2,3,2,3,0,0,1,0,Mandaqui/São Paulo,sale,apartment,-23.4762825,-46.630494
585000,0,90,2,2,1,2,0,0,0,0,Santana/São Paulo,sale,apartment,-23.4939184,-46.6249645
585000,0,70,2,2,1,1,0,0,1,0,Tremembé/São Paulo,sale,apartment,-23.4694085,-46.6072126
585000,600,85,3,2,1,1,0,0,1,0,Vila Formosa/São Paulo,sale,apartment,-23.5722718,-46.5316164
585000,744,70,1,2,1,1,0,0,1,0,Itaim Bibi/São Paulo,sale,apartment,-23.58742,-46.6781176
584900,738,45,1,1,0,1,0,0,1,0,Santa Cecília/São Paulo,sale,apartment,-23.5350702,-46.6613873
584000,400,66,2,2,1,1,1,0,1,0,Butantã/São Paulo,sale,apartment,-23.582799,-46.717199
583800,588,84,3,2,1,2,1,0,1,0,Vila Andrade/São Paulo,sale,apartment,-23.641371,-46.7358
583700,590,112,2,2,1,1,1,0,1,0,Tatuapé/São Paulo,sale,apartment,-23.534396,-46.580396
583000,700,70,3,2,1,1,1,1,1,0,Vila Guilherme/São Paulo,sale,apartment,-23.518269,-46.611925
583000,680,61,2,2,1,2,1,0,1,0,Saúde/São Paulo,sale,apartment,-23.626499,-46.63357
583000,230,95,2,2,1,1,0,0,0,0,Santa Cecília/São Paulo,sale,apartment,-23.538642,-46.6494162
580172,581,83,2,2,1,1,1,0,1,1,Barra Funda/São Paulo,sale,apartment,-23.523164,-46.652869
580000,750,87,3,3,1,2,1,0,1,0,Mooca/São Paulo,sale,apartment,-23.55654,-46.604418
580000,1368,125,3,2,1,1,0,0,1,0,Mooca/São Paulo,sale,apartment,-23.561358,-46.5985842
580000,0,70,2,2,0,1,0,0,0,0,Brooklin/São Paulo,sale,apartment,-23.6168081,-46.6793209
580000,525,58,2,2,1,1,0,0,1,0,Barra Funda/São Paulo,sale,apartment,-23.528876,-46.664234
580000,650,68,2,2,1,1,1,0,1,0,Barra Funda/São Paulo,sale,apartment,-23.533105,-46.653992
580000,680,68,2,2,1,1,1,0,1,0,Barra Funda/São Paulo,sale,apartment,-23.533623,-46.654474
580000,1100,104,2,3,1,1,1,1,1,0,Tucuruvi/São Paulo,sale,apartment,-23.488116,-46.6234
580000,700,87,3,2,1,2,0,1,0,0,Água Rasa/São Paulo,sale,apartment,-23.560193,-46.568422
580000,400,72,2,3,1,2,0,0,1,0,Água Rasa/São Paulo,sale,apartment,-23.558216,-46.576041
580000,0,108,3,3,2,2,0,0,1,0,Água Rasa/São Paulo,sale,apartment,-23.576864,-46.565451
580000,620,98,3,3,2,1,1,0,1,0,Campo Limpo/São Paulo,sale,apartment,-23.649099,-46.755562
580000,0,85,3,2,1,2,0,0,0,0,Cursino/São Paulo,sale,apartment,-23.62514,-46.625364
580000,676,70,2,2,1,2,1,0,1,0,Ipiranga/São Paulo,sale,apartment,-23.577951,-46.606111
580000,530,88,3,2,1,2,1,0,1,0,Jabaquara/São Paulo,sale,apartment,-23.650103,-46.643854
580000,850,70,2,2,1,1,1,0,0,0,Moema/São Paulo,sale,apartment,-23.600556,-46.665451
580000,740,60,2,2,1,1,0,0,0,0,Moema/São Paulo,sale,apartment,-23.604532,-46.666824
580000,780,70,3,2,1,2,1,0,1,0,Jaguaré/São Paulo,sale,apartment,-23.553443,-46.739213
580000,465,60,1,2,1,1,0,0,1,0,Bela Vista/São Paulo,sale,apartment,0,0
580000,0,76,3,2,1,2,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.5127976,-46.6577909
580000,585,34,1,1,0,1,1,0,1,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.5547932,-46.6968645
580000,590,68,3,2,1,1,0,1,0,0,Mooca/São Paulo,sale,apartment,-23.5506735,-46.5969219
580000,0,58,2,2,1,1,1,0,1,0,Saúde/São Paulo,sale,apartment,-23.613936,-46.639555
580000,800,117,3,3,1,1,0,0,0,0,Lapa/São Paulo,sale,apartment,-23.519464,-46.704989
580000,0,65,2,2,1,1,0,0,1,0,República/São Paulo,sale,apartment,-23.5451075,-46.642778
580000,450,74,1,1,0,0,0,0,0,0,Santa Cecília/São Paulo,sale,apartment,0,0
580000,570,84,3,2,1,2,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.5083155,-46.6595751
580000,0,74,2,1,0,1,0,0,0,0,Mandaqui/São Paulo,sale,apartment,-23.4724991,-46.6303181
580000,735,83,3,2,1,1,0,0,1,0,Tremembé/São Paulo,sale,apartment,-23.4685766,-46.615596
579001,600,65,2,2,1,1,1,0,1,0,Saúde/São Paulo,sale,apartment,-23.61557,-46.63537
579000,390,63,2,2,1,1,0,0,1,0,Brooklin/São Paulo,sale,apartment,-23.622119,-46.686306
579000,380,63,2,2,1,1,1,0,1,0,Butantã/São Paulo,sale,apartment,-23.573197,-46.708988
579000,610,80,2,3,2,1,0,0,1,0,Campo Grande/São Paulo,sale,apartment,-23.664877,-46.7072366
578000,528,70,1,2,1,1,0,1,1,0,Água Rasa/São Paulo,sale,apartment,-23.556947,-46.572528
577000,400,50,1,2,1,1,1,1,1,0,Vila Mariana/São Paulo,sale,apartment,-23.586089,-46.640993
577000,850,78,3,2,1,2,1,0,1,0,Vila Leopoldina/São Paulo,sale,apartment,-23.531505,-46.729472
576000,640,88,3,2,1,2,1,0,1,0,Jabaquara/São Paulo,sale,apartment,-23.650517,-46.643486
575000,0,64,2,2,1,1,1,0,1,0,Bela Vista/São Paulo,sale,apartment,-23.554003,-46.638944
575000,0,78,2,2,1,2,0,0,1,0,Campo Grande/São Paulo,sale,apartment,-23.670237,-46.681296
575000,0,91,2,2,1,2,0,0,0,0,Perdizes/São Paulo,sale,apartment,-23.5334965,-46.6665891
574000,666,61,2,2,1,2,1,0,1,0,Saúde/São Paulo,sale,apartment,-23.626499,-46.63357
574000,580,42,1,2,1,1,1,0,0,0,Pinheiros/São Paulo,sale,apartment,-23.561324,-46.688219
573000,580,80,2,2,1,2,0,0,0,0,Vila Sônia/São Paulo,sale,apartment,-23.598366,-46.740048
572000,523,70,3,2,1,2,1,0,1,0,Jaguaré/São Paulo,sale,apartment,-23.552918,-46.738851
571258,0,39,1,2,1,1,1,0,1,0,República/São Paulo,sale,apartment,-23.542637,-46.643494
570140,0,54,2,2,1,1,0,0,1,0,Brooklin/São Paulo,sale,apartment,-23.623669,-46.688265
570000,480,70,2,2,1,1,1,0,1,0,Barra Funda/São Paulo,sale,apartment,-23.515811,-46.686777
570000,610,68,3,2,1,1,1,0,1,0,Bom Retiro/São Paulo,sale,apartment,-23.524606,-46.647326
570000,550,74,2,2,1,1,1,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.514297,-46.658319
570000,600,98,3,3,1,2,1,1,0,0,Água Rasa/São Paulo,sale,apartment,-23.556524,-46.579525
570000,500,75,3,2,1,2,0,1,1,0,Água Rasa/São Paulo,sale,apartment,-23.56984,-46.570782
570000,0,98,3,2,1,1,0,0,0,0,Água Rasa/São Paulo,sale,apartment,-23.556524,-46.579525
570000,600,88,3,2,1,2,1,0,1,0,Jabaquara/São Paulo,sale,apartment,-23.650103,-46.643854
570000,620,82,3,2,1,1,1,0,1,0,Santo Amaro/São Paulo,sale,apartment,-23.654749,-46.713364
570000,767,100,2,2,1,1,1,1,0,0,Santo Amaro/São Paulo,sale,apartment,-23.638282,-46.695829
570000,604,84,3,2,1,2,0,0,1,0,Jaguaré/São Paulo,sale,apartment,-23.541739,-46.753211
570000,450,65,2,2,1,2,0,1,1,0,Pari/São Paulo,sale,apartment,-23.5261793,-46.6092824
570000,0,82,3,2,1,2,0,0,1,0,Mandaqui/São Paulo,sale,apartment,-23.47322,-46.6377758
570000,480,40,1,2,1,1,0,1,0,0,Perdizes/São Paulo,sale,apartment,-23.5312824,-46.6660213
570000,830,65,3,2,1,1,1,0,1,0,Vila Madalena/São Paulo,sale,apartment,-23.546876,-46.69442
570000,895,55,2,1,0,1,1,0,0,0,Santa Cecília/São Paulo,sale,apartment,-23.5357994,-46.6556046
570000,1030,96,3,2,1,1,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.5097784,-46.6638487
570000,0,68,3,2,1,2,0,0,0,0,Tatuapé/São Paulo,sale,apartment,-23.5629489,-46.5604197
567600,0,67,3,1,0,1,1,0,1,1,Morumbi/São Paulo,sale,apartment,-23.579194,-46.719495
567600,0,66,3,2,1,1,1,0,1,0,Butantã/São Paulo,sale,apartment,-23.578328,-46.715767
565000,0,93,3,2,1,2,0,1,1,0,Mandaqui/São Paulo,sale,apartment,-23.47185,-46.630367
565000,835,89,3,2,1,2,1,0,1,0,Tucuruvi/São Paulo,sale,apartment,-23.482752,-46.613568
565000,600,91,3,2,1,2,1,0,1,0,Jabaquara/São Paulo,sale,apartment,-23.647255,-46.64102
565000,760,72,3,2,1,2,0,0,0,0,Pirituba/São Paulo,sale,apartment,-23.489478,-46.720494
565000,484,57,2,1,0,0,0,0,0,0,Consolação/São Paulo,sale,apartment,-23.5523735,-46.6528076
565000,550,64,2,2,1,1,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.514394,-46.6570884
565000,600,67,3,2,1,1,1,1,1,0,Penha/São Paulo,sale,apartment,-23.5239645,-46.5414424
565000,952,117,3,3,1,2,0,0,1,0,Vila Formosa/São Paulo,sale,apartment,-23.565767,-46.5566456
565000,0,69,3,2,1,1,0,1,1,0,Vila Prudente/São Paulo,sale,apartment,0,0
564750,697,63,2,2,1,1,0,0,0,0,Perdizes/São Paulo,sale,apartment,-23.5225573,-46.6595326
563000,0,70,2,2,1,1,1,0,1,0,Liberdade/São Paulo,sale,apartment,-23.5621468,-46.6335596
561000,450,69,2,2,1,1,0,0,1,0,Bom Retiro/São Paulo,sale,apartment,-23.520695,-46.6485575
560000,750,110,2,1,0,1,0,1,0,0,Mooca/São Paulo,sale,apartment,-23.5608778,-46.6015356
560000,600,70,3,2,1,1,1,1,1,0,Bom Retiro/São Paulo,sale,apartment,-23.524673,-46.647439
560000,650,72,3,2,1,1,0,1,1,0,Ipiranga/São Paulo,sale,apartment,-23.596728,-46.604326
560000,0,68,2,2,0,2,1,0,1,1,Jabaquara/São Paulo,sale,apartment,-23.648422,-46.666329
560000,650,79,3,2,1,2,1,0,0,0,Freguesia do Ó/São Paulo,sale,apartment,-23.48434,-46.6917
560000,643,61,2,1,0,1,1,0,1,0,Bela Vista/São Paulo,sale,apartment,-23.555752,-46.6485235
560000,1065,90,3,2,1,2,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.5079227,-46.6620599
560000,660,72,2,2,1,1,0,0,0,0,Perdizes/São Paulo,sale,apartment,-23.5339445,-46.6802062
560000,550,35,1,2,1,1,1,0,1,0,Vila Olimpia/São Paulo,sale,apartment,-23.599785,-46.682196
560000,0,55,2,2,1,1,1,0,1,0,Vila Mariana/São Paulo,sale,apartment,-23.601153,-46.635219
560000,392,35,1,2,1,1,1,0,1,0,Pinheiros/São Paulo,sale,apartment,-23.568745,-46.700223
560000,420,67,3,1,0,2,1,0,0,0,Barra Funda/São Paulo,sale,apartment,-23.5290652,-46.6523034
560000,0,73,3,2,0,2,0,0,0,0,Liberdade/São Paulo,sale,apartment,-23.5667843,-46.6299201
560000,550,73,3,2,1,2,0,0,1,0,Vila Guilherme/São Paulo,sale,apartment,-23.5081676,-46.6045559
560000,0,78,3,2,1,2,0,0,1,0,Vila Guilherme/São Paulo,sale,apartment,-23.4947861,-46.6088935
560000,505,70,3,2,1,1,0,1,1,0,Água Rasa/São Paulo,sale,apartment,-23.558163,-46.5760922
560000,410,71,3,2,1,1,0,0,1,0,Belém/São Paulo,sale,apartment,-23.5381638,-46.5915058
559000,0,90,3,2,1,2,0,0,1,0,Jabaquara/São Paulo,sale,apartment,-23.5053909,-46.6227832
555700,0,30,1,1,0,1,0,0,1,0,Alto de Pinheiros/São Paulo,sale,apartment,0,0
555000,0,67,2,2,1,1,1,0,1,0,Brooklin/São Paulo,sale,apartment,-23.624665,-46.688734
555000,492,41,1,2,1,1,1,0,1,0,Brooklin/São Paulo,sale,apartment,-23.614331,-46.686158
555000,0,70,2,2,0,1,0,0,0,0,Sé/São Paulo,sale,apartment,-23.5497608,-46.6312458
555000,475,60,2,2,1,1,1,0,1,0,Saúde/São Paulo,sale,apartment,-23.616823,-46.634171
555000,550,74,3,2,1,1,1,1,1,0,Limão/São Paulo,sale,apartment,-23.504862,-46.67713
555000,350,75,3,2,1,2,0,1,0,0,São Lucas/São Paulo,sale,apartment,-23.5935075,-46.5445072
554400,470,72,3,2,1,1,0,0,1,0,Brás/São Paulo,sale,apartment,-23.5453953,-46.6167926
552001,514,63,2,2,1,1,0,0,1,0,Tatuapé/São Paulo,sale,apartment,0,0
551190,524,67,2,2,1,1,0,1,1,0,Casa Verde/São Paulo,sale,apartment,-23.5120915,-46.6583072
550000,0,77,3,2,1,2,0,0,0,0,Mooca/São Paulo,sale,apartment,-23.557436,-46.595304
550000,0,100,1,2,1,1,1,0,0,0,Brooklin/São Paulo,sale,apartment,-23.610462,-46.684729
550000,780,80,3,2,1,2,0,0,1,0,Mooca/São Paulo,sale,apartment,-23.5568517,-46.6043505
550000,770,80,3,2,1,2,0,1,1,0,Mooca/São Paulo,sale,apartment,-23.5568517,-46.6043505
550000,500,63,2,2,1,2,1,0,1,0,Mooca/São Paulo,sale,apartment,0,0
550000,500,70,3,2,1,1,1,0,1,0,Barra Funda/São Paulo,sale,apartment,-23.515811,-46.686777
550000,550,60,2,2,1,1,1,0,0,0,Bela Vista/São Paulo,sale,apartment,-23.558915,-46.653692
550000,554,84,3,2,1,2,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.508399,-46.659651
550000,550,76,3,2,1,2,1,0,1,0,Mandaqui/São Paulo,sale,apartment,-23.472819,-46.6304
550000,0,90,3,2,1,3,1,0,1,0,Mandaqui/São Paulo,sale,apartment,-23.479873,-46.640728
550000,700,70,3,2,1,2,1,1,1,0,Tucuruvi/São Paulo,sale,apartment,-23.475741,-46.612531
550000,750,89,1,2,1,1,1,0,0,0,Tucuruvi/São Paulo,sale,apartment,-23.484347,-46.610099
550000,1138,100,2,3,1,1,1,0,0,0,Tucuruvi/São Paulo,sale,apartment,-23.475881,-46.612111
550000,0,80,3,2,1,2,0,0,0,0,Vila Maria/São Paulo,sale,apartment,-23.519279,-46.59394
550000,570,70,2,2,1,1,0,1,1,0,Água Rasa/São Paulo,sale,apartment,-23.556947,-46.572528
550000,630,73,3,2,1,2,1,0,1,0,Tatuapé/São Paulo,sale,apartment,-23.551741,-46.551002
550000,0,97,3,3,1,2,1,0,1,0,Vila Formosa/São Paulo,sale,apartment,-23.561764,-46.539644
550000,590,35,1,2,1,1,1,1,1,0,Campo Belo/São Paulo,sale,apartment,-23.624236,-46.667114
550000,0,180,3,4,1,2,0,0,0,0,Capão Redondo/São Paulo,sale,apartment,-23.64047,-46.752054
550000,0,70,2,2,1,2,0,0,0,0,Cursino/São Paulo,sale,apartment,-23.609727,-46.609122
550000,850,80,3,2,1,2,1,0,1,0,Ipiranga/São Paulo,sale,apartment,-23.590947,-46.602339
550000,550,72,3,2,1,1,1,0,1,0,Ipiranga/São Paulo,sale,apartment,-23.596728,-46.604326
550000,940,57,2,2,1,1,1,0,1,0,Moema/São Paulo,sale,apartment,-23.604592,-46.666554
550000,560,70,2,2,1,2,1,0,0,0,Jaraguá/São Paulo,sale,apartment,-23.524677,-46.647365
550000,768,98,3,2,1,1,1,0,0,0,Perdizes/São Paulo,sale,apartment,-23.537515,-46.686156
550000,500,70,3,2,1,1,1,0,1,0,Barra Funda/São Paulo,sale,apartment,-23.51490275,-46.68900947
550000,500,70,2,2,1,1,1,0,0,0,Barra Funda/São Paulo,sale,apartment,-23.5133041,-46.6888572
550000,980,45,1,2,1,1,0,1,1,0,Bela Vista/São Paulo,sale,apartment,-23.5668631,-46.6451548
550000,800,43,1,2,1,1,0,0,1,0,Bela Vista/São Paulo,sale,apartment,-23.5629768,-46.6504774
550000,1200,178,3,2,1,1,1,0,0,0,Bom Retiro/São Paulo,sale,apartment,-23.5266412,-46.6396184
550000,1554,233,4,1,0,1,0,0,0,0,Bom Retiro/São Paulo,sale,apartment,-23.5286045,-46.6321118
550000,460,69,2,2,1,1,0,1,1,0,Bom Retiro/São Paulo,sale,apartment,-23.5207084,-46.6484586
550000,510,76,2,2,0,1,1,0,0,0,República/São Paulo,sale,apartment,-23.5469062,-46.6465915
550000,800,111,2,1,0,0,0,0,0,0,Santa Cecília/São Paulo,sale,apartment,-23.5327823,-46.6488511
550000,0,45,1,1,0,1,0,0,1,0,Santa Cecília/São Paulo,sale,apartment,-23.5350702,-46.6613873
550000,420,63,2,2,1,2,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.5056813,-46.6657791
550000,1000,95,3,2,1,1,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.5097784,-46.6638487
550000,950,98,3,2,1,1,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.5097784,-46.6638487
550000,0,80,3,2,1,3,0,0,1,0,Mandaqui/São Paulo,sale,apartment,-23.4733964,-46.637236
550000,800,63,2,1,0,1,0,0,0,0,Alto de Pinheiros/São Paulo,sale,apartment,-23.5407094,-46.7142671
550000,0,63,1,2,1,1,0,0,1,0,Vila Madalena/São Paulo,sale,apartment,-23.557815,-46.687293
550000,500,79,2,2,1,1,1,0,1,1,Mooca/São Paulo,sale,apartment,-23.580576,-46.586502
550000,679,45,1,2,1,1,1,1,0,0,Vila Olimpia/São Paulo,sale,apartment,-23.60216,-46.674803
550000,750,98,3,3,1,2,0,0,1,0,Tucuruvi/São Paulo,sale,apartment,-23.483613,-46.611335
550000,2400,187,4,5,3,1,1,1,1,0,Vila Formosa/São Paulo,sale,apartment,-23.565827,-46.541878
550000,0,76,3,2,1,1,1,0,0,0,Vila Prudente/São Paulo,sale,apartment,-23.583242,-46.583326
550000,500,64,3,2,1,2,0,0,1,0,Barra Funda/São Paulo,sale,apartment,-23.5104001,-46.6933207
550000,0,72,2,2,1,1,1,0,0,0,Mandaqui/São Paulo,sale,apartment,-23.4848252,-46.6419109
550000,400,70,3,2,1,2,0,0,1,0,Vila Maria/São Paulo,sale,apartment,-23.506068,-46.5786396
550000,800,98,3,2,1,2,0,0,0,0,Água Rasa/São Paulo,sale,apartment,-23.5564953,-46.5793734
550000,672,120,4,1,0,1,0,0,0,0,Sapopemba/São Paulo,sale,apartment,-23.5852535,-46.5337662
550000,0,83,3,2,1,1,0,0,0,0,Tatuapé/São Paulo,sale,apartment,-23.5539289,-46.5721998
550000,1400,87,3,2,1,2,0,1,0,0,Tatuapé/São Paulo,sale,apartment,-23.5446915,-46.5719649
550000,550,84,3,2,1,1,0,1,1,0,Tatuapé/São Paulo,sale,apartment,0,0
550000,450,88,3,2,1,2,0,0,1,0,Vila Prudente/São Paulo,sale,apartment,-23.5937573,-46.5786221
550000,550,72,2,2,1,1,0,0,1,0,Vila Prudente/São Paulo,sale,apartment,-23.579652,-46.5813599
550000,600,49,1,2,1,1,1,0,1,0,Campo Belo/São Paulo,sale,apartment,-23.6212176,-46.6775132
550000,785,63,2,1,0,1,0,0,0,0,Itaim Bibi/São Paulo,sale,apartment,-23.5836217,-46.6773333
549000,475,60,2,2,1,1,0,0,1,0,Saúde/São Paulo,sale,apartment,-23.615551,-46.631937
549000,750,78,3,2,1,2,1,0,1,0,Campo Grande/São Paulo,sale,apartment,-23.660669,-46.6902359
548000,850,100,3,2,1,2,0,0,1,0,Vila Maria/São Paulo,sale,apartment,-23.5093451,-46.582393
545000,660,72,3,3,1,1,0,0,1,0,Cursino/São Paulo,sale,apartment,-23.607753,-46.621461
545000,528,83,2,2,1,2,0,1,1,0,Vila Andrade/São Paulo,sale,apartment,-23.628272,-46.739665
545000,680,60,2,2,1,1,1,0,1,0,Bela Vista/São Paulo,sale,apartment,-23.5564347,-46.6530153
545000,630,74,3,2,1,2,0,0,1,0,Jabaquara/São Paulo,sale,apartment,-23.6489298,-46.6419816
543000,848,57,2,2,1,1,1,0,0,0,Moema/São Paulo,sale,apartment,-23.602653,-46.66859
542000,600,60,2,2,1,1,1,0,0,0,Brooklin/São Paulo,sale,apartment,-23.62907,-46.688997
542000,900,105,2,2,1,1,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.5142036,-46.6582605
542000,650,69,2,2,1,1,0,0,1,0,Ipiranga/São Paulo,sale,apartment,-23.5986724,-46.6046289
541600,520,69,2,2,1,1,1,0,1,0,Sé/São Paulo,sale,apartment,-23.598672,-46.604628
541000,0,67,2,2,1,2,1,0,1,0,Santo Amaro/São Paulo,sale,apartment,-23.644468,-46.721334
540009,580,92,3,2,1,2,1,0,1,0,Morumbi/São Paulo,sale,apartment,-23.607676,-46.74734
540000,600,50,2,2,1,1,0,0,1,0,Mooca/São Paulo,sale,apartment,-23.5569867,-46.5916084
540000,1000,75,2,1,0,1,0,0,0,0,Brooklin/São Paulo,sale,apartment,-23.605129,-46.692501
540000,698,62,2,2,1,1,1,0,1,0,Santana/São Paulo,sale,apartment,-23.503412,-46.635713
540000,1200,126,3,4,1,3,1,1,1,0,Penha/São Paulo,sale,apartment,-23.537029,-46.543468
540000,600,69,3,2,1,2,1,0,1,0,Vila Matilde/São Paulo,sale,apartment,-23.532516,-46.535139
540000,850,84,3,3,1,2,1,1,1,0,Saúde/São Paulo,sale,apartment,-23.62424,-46.604597
540000,420,67,2,2,1,1,1,0,1,0,Socorro/São Paulo,sale,apartment,-23.673367,-46.714356
540000,380,66,2,2,1,1,1,0,1,0,Butantã/São Paulo,sale,apartment,-23.584448,-46.718067
540000,460,85,3,2,1,1,1,0,1,0,Freguesia do Ó/São Paulo,sale,apartment,-23.498451,-46.695502
540000,500,68,3,2,1,1,1,0,1,0,Jaraguá/São Paulo,sale,apartment,-23.523394,-46.645235
540000,700,69,2,2,1,2,0,0,1,0,Bom Retiro/São Paulo,sale,apartment,-23.521619,-46.6477017
540000,600,64,3,2,1,2,0,1,1,0,Casa Verde/São Paulo,sale,apartment,-23.5141722,-46.6558262
540000,900,96,3,3,1,1,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.5097784,-46.6638487
540000,450,65,3,2,1,1,0,0,0,0,Casa Verde/São Paulo,sale,apartment,-23.5124632,-46.6565075
540000,400,69,2,2,1,1,1,0,1,0,Barra Funda/São Paulo,sale,apartment,-46.668966,-23.518756
540000,534,88,2,3,2,2,1,1,1,0,Medeiros/São Paulo,sale,apartment,-23.179604,-46.996822
540000,700,75,3,3,1,1,0,1,1,0,Vila Sônia/São Paulo,sale,apartment,-23.59567,-46.735981
540000,600,50,2,2,1,1,1,0,1,0,Vila Leopoldina/São Paulo,sale,apartment,-23.528811,-46.729832
540000,480,63,2,2,1,2,0,0,1,0,Barra Funda/São Paulo,sale,apartment,-23.5278521,-46.6560525
540000,656,78,3,2,1,2,0,0,1,0,Santana/São Paulo,sale,apartment,0,0
540000,1100,60,2,2,1,1,0,0,1,0,Campo Belo/São Paulo,sale,apartment,-23.6201612,-46.6795937
540000,650,89,3,2,1,2,1,0,1,0,Jabaquara/São Paulo,sale,apartment,-23.5505199,-46.6333094
539000,350,65,2,2,1,1,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.5124632,-46.6565075
535000,0,67,2,2,1,1,1,0,1,0,Cursino/São Paulo,sale,apartment,-23.609727,-46.609122
535000,553,67,2,2,1,1,1,0,1,0,Ipiranga/São Paulo,sale,apartment,-23.593014,-46.602286
535000,380,58,2,1,0,1,0,0,0,0,Perdizes/São Paulo,sale,apartment,-23.5320955,-46.6774833
535000,559,87,3,2,1,2,1,1,1,0,Vila Andrade/São Paulo,sale,apartment,-23.625372,-46.742748
535000,655,68,3,2,1,1,1,0,1,0,Brás/São Paulo,sale,apartment,-23.5469602,-46.6197857
535000,0,65,3,2,1,2,0,1,0,0,Vila Maria/São Paulo,sale,apartment,-23.5092303,-46.5834995
532000,460,76,2,2,1,1,1,0,1,0,Vila Formosa/São Paulo,sale,apartment,-23.5693924,-46.5417763
531900,0,83,3,2,1,2,1,0,1,0,Barra Funda/São Paulo,sale,apartment,-23.523164,-46.652869
531000,505,70,2,2,1,1,1,0,1,1,Mooca/São Paulo,sale,apartment,0,0
531000,0,78,3,2,1,2,1,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.512842,-46.657865
530900,800,92,3,2,1,3,1,0,1,0,Vila Andrade/São Paulo,sale,apartment,-23.630274,-46.731209
530000,335,70,2,2,1,1,0,0,0,0,Vila Madalena/São Paulo,sale,apartment,-23.544128,-46.694184
530000,1300,107,2,2,1,1,0,0,0,0,Mooca/São Paulo,sale,apartment,-23.5671568,-46.5913476
530000,0,68,2,2,1,2,0,0,0,0,Mooca/São Paulo,sale,apartment,-23.5703151,-46.5759618
530000,400,49,1,2,1,1,0,0,0,0,Brooklin/São Paulo,sale,apartment,-23.6176824,-46.6949631
530000,400,49,1,2,1,1,0,0,0,0,Brooklin/São Paulo,sale,apartment,-23.6176824,-46.6949631
530000,350,69,2,2,1,1,1,0,1,0,Barra Funda/São Paulo,sale,apartment,-23.518678,-46.667704
530000,840,93,3,2,1,2,1,0,1,0,Barra Funda/São Paulo,sale,apartment,-23.527031,-46.650828
530000,656,132,3,2,1,1,0,0,0,0,Bom Retiro/São Paulo,sale,apartment,-23.527812,-46.638853
530000,600,75,2,2,1,1,1,0,1,0,Pari/São Paulo,sale,apartment,-23.525501,-46.606974
530000,600,75,2,2,1,1,0,0,0,0,Pari/São Paulo,sale,apartment,-23.525499,-46.606969
530000,920,97,3,3,1,1,1,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.509778,-46.663848
530000,930,96,3,2,1,1,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.509777,-46.66385
530000,600,65,3,2,1,2,0,1,1,0,Vila Guilherme/São Paulo,sale,apartment,-23.503431,-46.609109
530000,451,61,2,2,1,1,1,0,1,0,Campo Grande/São Paulo,sale,apartment,-23.668549,-46.689447
530000,590,87,3,3,1,1,1,0,1,0,Campo Grande/São Paulo,sale,apartment,-23.663533,-46.688807
530000,0,66,2,2,1,1,1,1,1,0,Socorro/São Paulo,sale,apartment,-23.672974,-46.715288
530000,420,70,2,3,2,2,0,0,1,0,Barra Funda/São Paulo,sale,apartment,-23.52122498,-46.64823532
530000,1554,233,3,1,0,1,1,0,0,0,Bom Retiro/São Paulo,sale,apartment,-23.5286045,-46.6321118
530000,760,52,1,1,0,1,0,0,0,0,Consolação/São Paulo,sale,apartment,-23.5520819,-46.6500734
530000,340,35,1,2,1,1,0,1,1,0,Consolação/São Paulo,sale,apartment,-23.5510254,-46.6553085
